id,label,name,new_name,phone,dist,address,descriptions,products,process,node_type,group,group_name,prod,Keyword
1257,이륜차,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,,,이륜차
1258,금고,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,,,금고
1259,앵글,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,,,앵글
1260,찬넬,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,,,찬넬
1261,경첩,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,,,경첩
1262,자동포장기계,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,,,자동포장기계
1264,공업기기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,,,공업기기
1265,운반차,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,,,운반차
1266,금속제작물,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,20,금속제품,금속,금속제작물
1267,비금속제작물,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,20,금속제품,비금속,비금속제작물
1268,밀링머신,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,공작기계,밀링머신
1269,반도체,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,33,전자전기제품,회로,반도체
1270,레이저,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,33,전자전기제품,레이저,레이저
1271,제어기,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,21,기계장비,제어기,제어기
1272,스프링,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,20,금속제품,금속,스프링
1273,목재제작물,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,17,건축자재,목제품,목재제작물
1274,프레스,NA,NA,NA,NA,NA,NA,NA,NA,공정,3,기계제작1,프레스,NA
1275,단조,NA,NA,NA,NA,NA,NA,NA,NA,공정,3,기계제작1,단조,NA
1276,주조,NA,NA,NA,NA,NA,NA,NA,NA,공정,3,기계제작1,주조,NA
1277,철형,NA,NA,NA,NA,NA,NA,NA,NA,공정,3,기계제작1,철형,NA
1278,연마,NA,NA,NA,NA,NA,NA,NA,NA,공정,3,기계제작1,연마,NA
1279,절곡,NA,NA,NA,NA,NA,NA,NA,NA,공정,3,기계제작1,절곡,NA
1280,절단,NA,NA,NA,NA,NA,NA,NA,NA,공정,3,기계제작1,절단,NA
1282,선반밀링,NA,NA,NA,NA,NA,NA,NA,NA,공정,4,기계제작2,선반밀링,NA
1283,NC밀링,NA,NA,NA,NA,NA,NA,NA,NA,공정,4,기계제작2,NC밀링,NA
1284,CNC,NA,NA,NA,NA,NA,NA,NA,NA,공정,4,기계제작2,CNC,NA
1286,압출,NA,NA,NA,NA,NA,NA,NA,NA,공정,6,부품제작,압출,NA
1287,사출,NA,NA,NA,NA,NA,NA,NA,NA,공정,6,부품제작,사출,NA
1288,주물,NA,NA,NA,NA,NA,NA,NA,NA,공정,6,부품제작,주물,NA
1289,실크 각인,NA,NA,NA,NA,NA,NA,NA,NA,공정,1,각인,실크 각인,NA
1290,금속 각인,NA,NA,NA,NA,NA,NA,NA,NA,공정,1,각인,금속 각인,NA
1291,조각 각인,NA,NA,NA,NA,NA,NA,NA,NA,공정,1,각인,조각 각인,NA
1292,철판 각인,NA,NA,NA,NA,NA,NA,NA,NA,공정,1,각인,철판 각인,NA
1293,자수,NA,NA,NA,NA,NA,NA,NA,NA,공정,11,자수,자수,NA
1294,아르곤 용접,NA,NA,NA,NA,NA,NA,NA,NA,공정,8,용접,아르곤 용접,NA
1295,아크용접,NA,NA,NA,NA,NA,NA,NA,NA,공정,8,용접,아크용접,NA
1296,시공,NA,NA,NA,NA,NA,NA,NA,NA,공정,7,시공,시공,NA
1297,코킹,NA,NA,NA,NA,NA,NA,NA,NA,공정,14,후처리1,코킹,NA
1298,코팅,NA,NA,NA,NA,NA,NA,NA,NA,공정,15,후처리2,코팅,NA
1299,폴리싱,NA,NA,NA,NA,NA,NA,NA,NA,공정,15,후처리2,폴리싱,NA
1300,착색,NA,NA,NA,NA,NA,NA,NA,NA,공정,15,후처리2,착색,NA
1301,그라우팅,NA,NA,NA,NA,NA,NA,NA,NA,공정,15,후처리2,그라우팅,NA
1302,스카시,NA,NA,NA,NA,NA,NA,NA,NA,공정,15,후처리2,스카시,NA
1303,금박,NA,NA,NA,NA,NA,NA,NA,NA,공정,15,후처리2,금박,NA
1304,표면처리,NA,NA,NA,NA,NA,NA,NA,NA,공정,15,후처리2,표면처리,NA
1305,샌딩,NA,NA,NA,NA,NA,NA,NA,NA,공정,15,후처리2,샌딩,NA
1306,인쇄,NA,NA,NA,NA,NA,NA,NA,NA,공정,11,인쇄,인쇄,NA
1307,필름제판,NA,NA,NA,NA,NA,NA,NA,NA,공정,9,인쇄,필름제판,NA
1308,회로설계,NA,NA,NA,NA,NA,NA,NA,NA,공정,13,회로설계,회로설계,NA
1309,계측계교정,NA,NA,NA,NA,NA,NA,NA,NA,공정,2,계측계 교정,계측계교정,NA
1310,접지,NA,NA,NA,NA,NA,NA,NA,NA,공정,12,접지,접지,NA
1311,인테리어 시공,NA,NA,NA,NA,NA,NA,NA,NA,공정,7,시공,인테리어 시공,NA
1312,욕실 시공,NA,NA,NA,NA,NA,NA,NA,NA,공정,7,시공,욕실 시공,NA
1313,실험기기제작,NA,NA,NA,NA,NA,NA,NA,NA,공정,5,기계제작3,실험기기제작,NA
1315,레이저가공,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,레이저가공,NA
1316,절삭,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,절삭,NA
1317,부식,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,부식,NA
1318,레이저커팅,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,레이저커팅,NA
1319,용접,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,용접,NA
1320,철강,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,철강,NA
1321,금속가공,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,금속가공,NA
1322,빠우,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,빠우,NA
1323,랍빠,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,랍빠,NA
1324,기계제작,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,기계제작,NA
1325,배관,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,배관,NA
1326,조명,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,34,조명및전구,조명제품,조명
1327,영화금속,영화금속,,2277-1737,중구,창경궁로5길 24,"매장집기전문, 신주, 스텐, 철, 구조물 제작, 행거 제작, 알곤용접, 각종금속, 간판제작, 절단, 절곡","행거,철구조물,신주,스테인리스,매장집기,간판","아르곤 용접,절단,절곡",상점,,NA,NA,NA
1328,금형,NA,NA,NA,NA,NA,NA,NA,NA,공정,,,금형,NA
1329,LS산전,LS산전,코콤 청계지점,2265-9231,종로구,종로22길 8 ,"저압기기, 고압기기","저압기기,고압기기",,상점,,NA,NA,NA
1330,삼능전기(주),삼능전기(주),,"2272-6666, 2272-7777",중구,을지로17길 24,"특고압변전기기, 외선공사자재, 지중선자재일절","변전기,외선자재",단조,상점,,NA,NA,NA
1331,조각,NA,NA,NA,NA,NA,NA,NA,NA,공정,4,기계제작2,조각,NA
1332,을지예술공간,을지예술공간,영도전자산업,070-8871-0521,중구,창경궁로5나길 3,디자인 스튜디오,"조명,LED,LED조명",,상점,,NA,NA,NA
1333,풍압스위치,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,31,전기전자자재,스위치,풍압스위치
1334,철물,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,19,금속자재,철,철물
1335,그릴,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,32,전기전자제품,가전제품(전기전자제품),그릴
1336,태신전기,태신전기,,2275-8417,중구,창경궁로5나길 17,"트랜스, AVR, 인버터, UPS, 제조생산","트랜스,인버터",,상점,,NA,NA,NA
1337,삼화알미늄,삼화알미늄,을성유리고무상사,2267-8710,중구,충무로 68-1,"프로파일 제작판매, 갤러리 환기창, 루바, 그릴, 씨스템 루바 주문제작","루버(루바),프로파일",,상점,,NA,NA,NA
1338,동경금속,동경금속,,2269-2811,중구,창경궁로5길 34-14,"용접가공, 헤라시보리",시보리,용접,상점,,NA,NA,NA
1339,대림상사,대림상사,금강엔지니어링,2268-2655,종로구,종로22길 13-2,온도조절계 전문기업,온도조절계,,상점,,NA,NA,NA
1340,세일케이스,세일케이스,세일전기,2278-6124,종로구,종로22길 18,"스텐/철 BOX, 분전반 제작","BOX,스테인리스박스,분전반",,상점,,NA,NA,NA
1341,대광전기,대광전기,,"2273-2707, 2265-2707",종로구,종로26길 18,"전자, 전기, 자동제어",자동제어부품,,상점,,NA,NA,NA
1342,중부아크릴,중부아크릴,,,중구,창경궁로5길 15,아크릴 가공,아크릴,,상점,,NA,NA,NA
1343,매일전기,매일전기,,2274-0071,종로구,청계천로 167-1,"삼파장, 장미전구","삼파장전구,전구,특수전구","절단,용접",상점,,NA,NA,NA
1344,새한전기,새한전기,새한일렉트릭,"2266-4294, 2278-4787, 2278-4788",중구,창경궁로5가길 36,공업용 자동 트랜스 전문,변압기(트랜스),,상점,,NA,NA,NA
1345,대성아크릴,대성아크릴,,"2285-6830~1, 010-3686-1646",,,"아크릴 가공 및 제작, TOTAL SIGN, DISPLAY/INTERIOR, 실크인쇄, 레이저가공, 한지 PC, 광고물제작,",아크릴,"레이저가공,인쇄",상점,,NA,NA,NA
1346,신진철강,신진철강,건우전기,2275-0188,중구,창경궁로5길 21,"스텐, 레이져",스테인리스,,상점,,NA,NA,NA
1348,대성목공소,대성목공소,,010-5395-3564,종로구,삼일대로 428,목공,,목공,상점,,,,
1347,동양목재,동양목재,,02-2267-7727,중구,을지로 204-1,"합판, 목재",목재합판,,상점,,,,
1349,반석공예사,반석공예사,,02-2263-0629,중구,을지로 186-3,공예품판매,공예품,,상점,,,,
1351,부천베어링,부천베어링,,02-2265-4030,종로구,돈화문로2길 16,"베어링, 자동차부품","베어링, 자동차부품",,상점,,,,
1353,시그마아크릴,시그마 아크릴,,02-2275-4504,중구,동호로35길 23,"간판,광고물제조",,"간판,광고물제조",상점,,,,
1350,신명볼트,신명볼트,,02-2265-3857,중구,을지로19길 5,"볼트, 기계공구제조",볼트,기계공구제조,상점,,,,
1354,협성정밀,협성정밀,,02-2275-4504,중구,동호로35길 23,"로구로,부품제작",,"로구로,부품제작",상점,,,,
1352,흥진사,흥진사,,02-2265-2121,종로구,청계천로 147,"기계,장비제조",,"기계,장비제조",상점,,,,
1361,목재합판,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,목재자재,목재제작품,목재합판
1358,목공,NA,NA,NA,NA,NA,NA,NA,NA,공정,,기계제작2,목공,목공
1355,공예품,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,목재자재,목재제작품,공예품
1356,자동차 부품,NA,NA,NA,NA,NA,NA,NA,NA,재료및품목,,금속자재,부품,자동차 부품
1357,장비제작,NA,NA,NA,NA,NA,NA,NA,NA,공정,,기계제작3,장비제작,장비제작
1359,로구로,NA,NA,NA,NA,NA,NA,NA,NA,공정,,기계제작2,로구로,로구로
1360,부품제작,NA,NA,NA,NA,NA,NA,NA,NA,공정,,기계제작3,부품제작,부품제작
1375,메이커교육,메이커교육,NA,NA,NA,NA,NA,NA,NA,공정,,서비스,행사기획,메이커교육
1376,업사이클링,업사이클링,NA,NA,NA,NA,NA,NA,NA,공정,,디자인,디자인,업사이클링
1377,제품디자인,제품디자인,NA,NA,NA,NA,NA,NA,NA,공정,,디자인,디자인,제품디자인
1378,시각디자인,시각디자인,NA,NA,NA,NA,NA,NA,NA,공정,,디자인,디자인,시각디자인
1379,상품디자인,상품디자인,NA,NA,NA,NA,NA,NA,NA,공정,,디자인,디자인,상품디자인
1380,가구디자인,가구디자인,NA,NA,NA,NA,NA,NA,NA,공정,,디자인,디자인,가구디자인
1381,PCB,PCB,NA,NA,NA,NA,NA,NA,NA,공정,,전자전기,회로설계,PCB
1382,회로개발,회로개발,NA,NA,NA,NA,NA,NA,NA,공정,,전자전기,회로설계,회로개발
1362,프래그랩,프래그랩,,070-8817-0521,중구,서울특별시 중구 을지로 157 대림상가 3층 세운메이커스큐브 대림-서306,프래그랩은 디자인 스튜디오 프래그가 설립한 ‘예술+기술’ 교육 개발 브랜드입니다. 경험적 지식의 습득을 목표로 만들기를 통해서 예술과 기술을 입체적으로 경험할 수 있도록 다양한 키트와 교육 프로그램을 개발하고 있습니다.,"Precious Plastic,프레셔스플라스틱,Desk Factor,데스크팩토리,전자얼굴,플라스틱재활용기계,STEAM교육키트,메이커교육키트,메이커교육워크숍","업사이클링장비개발,업사이클링소품제작,제품디자인,제품개발,메이커교육",상점,,NA,NA,NA
1363,프래그스튜디오,프래그스튜디오,,070-8817-0521,중구,서울특별시 중구 을지로 157 대림상가 3층 세운메이커스큐브 대림-서306,"프래그스튜디오는 실용적이고 실천적인 접근방식을 통한 디자인을 추구하며, 사물이 만들어지는 과정 속에서 생겨나는 다양한 이야기를 담는 디자인스튜디오입니다. 가치의 구현을 위해 산업화된 생산 방식, 전통적 공예 기법, 피지컬 컴퓨팅 등 다양한 제조-물리적 기술을 활용하여 적용해 나가고 있습니다.","디자인소품,굿즈 ","시각디자인,상품디자인,가구디자인",상점,,NA,NA,NA
1364,동아전자,동아전자,,02-2268-4379,중구,서울시 중구 을지로 157 대림상가 3층 가열306호,,"PCB,MLB",PCB,상점,,NA,NA,NA
1365,키트베이커리랩,키트베이커리랩,,070-4138-0203,종로구,서울특별시 종로구 청계천로 150 세운상가 2층 세운메이커스큐브 세운-서203,"키트베이커리랩은 IT 기반의 미디어를 활용하여 다양한 목적과 모양의 하드웨어를 제작하고, ‘손으로 만들어 보는’ 활동으로 일상에서의 재미난 발견과 창작의 즐거운 경험을 전달하는 디지털 창작 연구소입니다. 초중등학생 및 초보자들을 위해 교육용 아두이노 보드인 ‘꿀잼보드’를 개발하였으며, 이후 오픈소스 기반의 다양한 교육 프로그램을 연구 및 개발하고 있습니다.","꿀잼키트,꿀잼키트워크숍","메이커교육,메이커키트,회로개발",상점,,NA,NA,NA
1366,LT전자,LT전자,,02-6205-0103,종로구,서울특별시 종로구 청계천로 159 세운상가 4층 라열441호,,"전자부품,반도체,다이오드,트라이악,IC",,상점,,NA,NA,NA
1367,백산전자,백산전자,,02-2272-9497,종로구,서울시 종로구 종로26길 30 광도백화점,,"TACT,텍트스위치,스위치,버튼",,상점,,NA,NA,NA
1368,플라스틱재활용기계,플라스틱재활용기계,NA,NA,NA,NA,NA,NA,NA,재료및품목,,기계장비,기계,플라스틱재활용기계
1369,메이커교육키트,메이커교육키트,NA,NA,NA,NA,NA,NA,NA,재료및품목,,전자전기제품,키트,교육키트
1370,디자인소품,디자인소품,NA,NA,NA,NA,NA,NA,NA,재료및품목,,잡화,공예품,디자인소품
1164,PCB,PCB,NA,NA,NA,NA,NA,NA,NA,재료및품목,,전자전기제품,회로,PCB
1371,MLB,MLB,NA,NA,NA,NA,NA,NA,NA,재료및품목,,전자전기제품,회로,MLB
1184,전자부품,전자부품,NA,NA,NA,NA,NA,NA,NA,재료및품목,,전자전기제품,부품,전자부품
1269,반도체,반도체,NA,NA,NA,NA,NA,NA,NA,재료및품목,,전자전기제품,회로,반도체
912,다이오드,다이오드,NA,NA,NA,NA,NA,NA,NA,재료및품목,,금속자재,부품,다이오드
1372,트라이악,트라이악,NA,NA,NA,NA,NA,NA,NA,재료및품목,,전자전기제품,회로,트라이악
1373,IC,IC,NA,NA,NA,NA,NA,NA,NA,재료및품목,,전자전기제품,회로,IC
1374,TACT,TACT,NA,NA,NA,NA,NA,NA,NA,재료및품목,,전자전기제품,부품,TACT
1178,스위치,스위치,NA,NA,NA,NA,NA,NA,NA,재료및품목,,전자전기제품,부품,스위치
1374,버튼,버튼,NA,NA,NA,NA,NA,NA,NA,재료및품목,,전자전기제품,부품,버튼
